Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	000861040122	PALETA DE LECHE CORONADO 50/20 PZ..	PZA		NO CONTABILIZADO	0	 3			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0148	JAMON AMERICANO KIR 5K	KILOS		NO CONTABILIZADO		 0.35			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800000276	CLAMATO ESTILO CUBANO 473 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800000283	CLAMATO CUBANO 296 ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800515329	CLAMATO MOTTS 473 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800515336	CLAMATO COCTEL DE TOMATE Y ALMEJA MOTTS 946 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800515640	CLAMATO VUELVE A LA VIDA VIDRIO 6/473ML.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	014800515664	CLAMATO VIDA DE MARISCOS 947ML.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0150	PIERNA Y MUSLO PILGRIMS	KILOS		NO CONTABILIZADO		 7.72			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	01523	ALMOHADA VIAJERA	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	01523	ALMOHADA VIAJERA	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	016000490895	HARINA BETTY CROCKER CHOCO BROWN 512 GRS	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	016000490963	HARINA BETTY CROCKER VAINILLA 432 GRS	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	016000490987	HARINA PASTEL VAINILLA FRANCESA BETTY CROCKER 12/432 GRS	PZA		NO CONTABILIZADO		 4			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0176	JAMON DE PIERNA FUD 6K	KILOS		NO CONTABILIZADO		 0.505			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0179	QUESO PANELA ALPINO 1.5KG	KILOS		NO CONTABILIZADO		 0.53			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0180	QUESO AMER. MANCHEGO DUBY 1.7KG	KILOS		NO CONTABILIZADO		 1.515			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0181	QUESO AMERICANO DUBY 1.7KG	KILOS		NO CONTABILIZADO		 1.82			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0193	QUESO GOUDA FRANJA 3.1 KG	KILOS		NO CONTABILIZADO		 1.44			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	019836500028	BOING MAS FRUTA MANGO 354  ML	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0201	MILANESA DE POLLO PILGRIMS KG.	KILOS		NO CONTABILIZADO		 22.28			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0205	QUESO OAXACA FRANJA 3K	PZA		NO CONTABILIZADO		 0.325			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	021136010541	TOPO CHICO AGUA MINERAL PET 600 ML.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0215	QUESO CHIHUAHUA DUBY 2.5KG	KILOS		NO CONTABILIZADO		 1.47			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	021595000152	TOSTADA KODYZ GRANDE 350 GR..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0216	JAMON AMERICANO DE PAVO FUD 3.5K	KILOS		NO CONTABILIZADO		 4.55			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	023100041032	PEDIGREE CACHORRO RES Y VEGETALES BOLSA 4 KG.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0246	JAMON DE PIERNA KIR	KILOS		NO CONTABILIZADO		 2.495			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0247	QUESO DE PUERCO JASAN	KILOS		NO CONTABILIZADO		 0.935			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	025046020652	DUVALIN FRE/VAIN 297.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	025046020652	DUVALIN FRE/VAIN 297.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0276	GRANEL CANELA ENTERA KG.	KILOS		NO CONTABILIZADO		 0.738			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0279	GRANEL CANELA MOLIDA KG.	KILOS		NO CONTABILIZADO		 0.274			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0281	ALA VAMPIRO MARINADA KG.	KILOS		NO CONTABILIZADO		 14.545			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0292	QUESO P/PIZZA CAMELIA KG.	KILOS		NO CONTABILIZADO		 0.29			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0301	CHICHARRON PRENSADO SAN JUAN KG.	KILOS		NO CONTABILIZADO		 3.815			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0314	QUESO MANCHEGO CAPERUCITA.	KILOS		NO CONTABILIZADO		 0.255			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	032239052017	NECTAR VALLE BOTELLA DURAZNO 24/413 ML.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0328	GRANEL PIMIENTA MOLIDA KG.	KILOS		NO CONTABILIZADO		 1.867			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0329	GRANEL COMINO MOLIDO KG.	KILOS		NO CONTABILIZADO		 0.956			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	0330	ESPALDILLA CHIMEX 3 KG.	KILOS		NO CONTABILIZADO		 0.835			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	033383000817	MANZANA GOLDEN [BOLSA].	PZA		NO CONTABILIZADO		 15			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	033383007410	MANZANA ROJA STARKING [BOLSA].	PZA		NO CONTABILIZADO		 9			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	034587020021	SAL LA FINA BOTE PLASTICO 24/1 KG..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	034587030013	SAL LA FINA BOLSA 20/1 KG..	PZA		NO CONTABILIZADO		 17			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	034587090017	SAL LA FINA BOLSA 25/500 GR.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	034587090192	SAL LA FINA BOTE 48/250 GR.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036200000502	SALSA RAGU TRADICIONAL 12/397 GRS.	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036731103536	GATORADE LIMA LIMON  350  MLS.	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036731502001	GATORADE LIMONADA 24/500 ML..	PZA		NO CONTABILIZADO		 1			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036731503008	GATORADE LIMA-LIMON 24/500 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036731503008	GATORADE LIMA-LIMON 24/500 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
Folio 	805	SIROTA		01	20230401-855	14	14	Comentarios: 	MERMAS	SAL INVENT ROTATIVO	Tipo de Movimiento: 	Centro de Costos: 	Estatus: 	Autorizado	Fecha de elaboración: 	01-04-2023	Referencia: 	Entrega: 	Fecha de afectación: 		Recibe: 	Descripción	U. M.	Cve. Gto.	Indice de Póliza	Localización	Cantidad	Costo Unitario	Importe	Artículo	036731506009	GATORADE PONCHE DE FRUTAS 24/500 ML..	PZA		NO CONTABILIZADO		 2			 $0.00	 11,585.753	Totales:	
